angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
8,2018-03-22 10:25:19.063976,2018-03-21 16:01:00+00:00,23,114731331886956_2171514859541916,212,4,"TIN VẮN KÈM BÌNH LOẠN (Sáng 21/3/2018)

1. Vụ hotgirl Thanh Hóa phiên bản 2.0 nóng nhất 3 ngày qua. Thật giả chưa biết ra sao, nhưng 99% phía sau là do bàn tay của các đồng chí ấy tranh ăn, giành ghé, tìm cách đẩy nhau vào lò.

2. Trung tướng Phan Văn Vĩnh, nguyên Tổng cục trưởng Tổng cục Cảnh sát, Bộ Công an, bị công an Phú Thọ triệu tập. Ông Vĩnh (chột) được cho là có liên quan đến đường dây cờ bạc online gần 10.000 tỷ mới bị hốt gần đây. https://goo.gl/hc56wb

3. Thành tích thêm của CSGT: Bằng lái xe quốc tế không có giá trị. (Đối với CSGT, có lẽ chỉ có ""bằng tiền"" là giá trị?). https://goo.gl/vBhNCG

4. Sắp có BOT đường thủy. Theo PLO: ""Tàu bè chui qua cầu Bình Lợi đóng bao nhiêu tiền?"". (Bọn phản động, bán nước hại dân ""kiến tạo"" ra quá nhiều cách để hút máu). https://goo.gl/y1G4yg

5. Thân phận người Việt, trong thời đại rực rỡ nhất trong lịch sử được Tuổi Trẻ đưa tin: ""Vượt biên rồi bị đẩy xuống biển, 2 người Việt chết thảm ở Đài Loan"". https://goo.gl/tExaz5

6. BBC: ""Đảng Cộng Sản không được tranh cử ở Thái Lan"". (Thế này là tự diễn biến, tự chuyển hóa rồi. Đây cũng là cái tát vỡ mặt mấy tay kiên định đi lên CNXH ở Việt Nam còn gì? Báo chí lề đảng chưa thấy lên bài chính luận, bác bỏ những luận điệu xuyên tạc này nhỉ?). https://goo.gl/6yLjwy

7. ""Giám đốc Công ty Than Núi Béo: 'Nợ 2.227 tỷ đồng là ít'""VTC đưa tin. (Có mỗi hơn 2.000 tỷ thì ăn thua gì, có tập đoàn còn nợ đến cả 100.000 tỷ kìa. Cái hay của chế độ ta đó là: Chỉ việc đào tài nguyên lên bán mà cũng lỗ, vậy thì làm gì để có lãi? Bán culi, bán gái ra nước ngoài may mà không lỗ đấy. Có khi 1,2 năm nữa, cơ quan thu thuế, phí cũng báo lỗ cũng nên). https://goo.gl/z23re3

8. Vẫn là VTC ""Dự án nhà ga quốc tế Đà Nẵng 3.500 tỷ đồng có nhiều sai phạm"". (Ai sẽ thành củi?"". https://goo.gl/wkRqsE

9. Về vụ Mobifone mua AVG. Báo chí lề đảng đã có dấu hiệu hạ nhiệt, nhất là sau khi ông Trương Minh Tuấn, Bộ trưởng Bộ 4T, một người chuyên bịt miệng báo chí, nay ông Tuấn bị dán mồm từ cấp cao hơn bằng Kotex. Tuy nhiên, facebooker Phạm Việt Thắng có bài: ""NÓNG VỤ AVG:RÕ DẤU HIỆU LỪA ĐẢO"". https://goo.gl/krX2F8

10. Vụ xử ông Đinh La Thăng,trên Thanh Niên có đưa ra lời khai của ông Thăng: ""Chỉ sau khi Thủ tướng đồng ý PVN mới đầu tư"". (Thế này thì căng quá, đã thấy lấp ló bóng dáng người tử tế ở Kiên Giang rồi). https://goo.gl/3PTCf9

11. Lại là Thanh Hóa lên sóng: ""Chủ tịch Liên đoàn Lao động tỉnh Thanh Hóa ưu ái tuyển dụng con ruột?"". (Điều này đã trở nên quá nhàm. Khắp nơi từ trung ương đến địa phương, các quan chức chỉ lo vun vén cho con cháu, người thân vào các vị trí lãnh đạo để vơ vét. Ai vì dân đây?"". https://goo.gl/Gp4sqg

12. Về đường dây buôn lậu xăng A92 có giá trên 2000 tỷ, PLO có bài: ""Cán bộ bảo kê đường dây buôn lậu hơn 2.000 tỉ đồng"". (Công an chống tội phạm công nghệ cao thì bảo kê cờ bạc công nghệ cao, cán bộ hải quan, chống buôn lậu thì bảo kê buôn lậu. Tướng công an chống khủng bố lại cầm đầu vụ bắt cóc người giữa châu Âu. Mạt hạng lắm rồi, mục ruỗng lắm rồi). https://goo.gl/Hd2P24

13. Khách du lịch Trung Quốc được lái xe sang thành phố Hạ Long. (Xin miễn bàn về việc này, quốc gia nhược tiểu đã nhục, nhưng đau hơn là bao nhiêu thế hệ lãnh đạo đất nước này lại còn khiếp nhược nữa. Quốc gia tiểu nhược sinh ra lãnh đạo khiếp nhược hay ngược lại?) https://goo.gl/vPMZCR

14. Tiếp tục là câu chuyện thân phận người Việt đi khắp nơi làm culi làm gái bán thân, VTV có phóng sự: ""Miền đất hứa: Phận làm chui của lao động bất hợp pháp Việt tại xứ Đài - Những góc khuất, đau đến tận cùng"". (Những góc khuất mà báo này hướng đến chỉ nhằm mị dân. Cái góc khuất lớn nhất, lý do to nhất phải đặt ra câu hỏi là: Tại sao người Việt cứ phải đi làm cu li, làm gái như vậy? Tại sao đất nước ta đàng hoàng to đẹp mà phải đút lót, mát tiền để được đi làm culi,làm nô lệ ở nước ngoài như vậy? Nguyên nhân gốc của việc người Việt bị khinh rẻ, miệt thị bị đối xử như súc vật là gì... thì phóng sự lại không nói đến. Vẫn là cách lấy nước mắt và ru ngủ dân ít học, kém hiểu biết như thường lệ). https://goo.gl/u3yCGP

15. Xăng E5 nguy cơ 'chết yểu'? (Xin hãy đọc bài này để thấy các chiêu trò nhằm cứu xăng pha ethanol (E5) như: Giảm thuế nhập khẩu ethanol, lấy quỹ bình ổn để bù 857 đồng/lít cho xăng E5, hay giảm thuế với E5... Nói tóm lại, mọi chiêu trò, kiến tạo chỉ là nhằm cứu xăng E5 rồi cứu các nhà máy ethanol của Trung Quốc ở Việt Nam. Với động thái giảm thuế nhập ethanol, đây còn là biện pháp giải cứu ethanol, vốn đang quá dư thừa ở Trung Quốc. Hết lời để chửi các biện pháp kiến tạo này rồi). https://goo.gl/YF44Yz

16. Vỡ đập nước thải nhà máy vàng, cá chết hàng loạt, doanh nghiệp nói ""hoàn toàn không có"". https://goo.gl/StUjHB

17. Vụ 8 người chạy thận tử vong ở Hòa Bình: Truy tố 3 bị can. (Trong đó có bác sĩ Hoàng Công Lương. Còn tay giám đốc Trương Quý Dương, kẻ đứng sau mọi lỗi lầm thì chỉ bị cách chức và vẫn ung dung hưởng thụ cuộc sống. Khốn nạn thật). https://goo.gl/5vTNRz

18. Nhiều cảnh sát cầm cố cả giấy chứng minh công an nhân dân để vay tiền. https://goo.gl/G6zMgL

19. Trung Quốc ngưng thu mua, chuối cấy mô tuột giá. https://goo.gl/QzTbWS

20. Facebook 'bốc hơi' 37 tỷ USD sau nghi vấn thông tin người dùng bị rò rỉ. https://goo.gl/zVve6K

MỜI SỬA CHỮA, BỔ SUNG! 

Ảnh sưu tầm

Ảnh 1: Thủ tướng trong Hội nghị ở Úc
Ảnh 2: Tấm băng rôn treo thưởng để dân Trung Quốc tố cáo, bắt lao động Việt làm chui. Thế nước cứ gọi là lên tuốt luốt.

fb Thuan Van Bui

[Sky]",114731331886956,3,photo
5,2018-03-22 10:25:19.063976,2018-03-21 15:28:00+00:00,1,114731331886956_2171992282827507,531,25,"* TÀI XẾ XE KHÁCH KỂ LẠI CHUYỆN VA CHẠM XE CỨU HỎA:
""Tình huống quá nhanh, nếu tôi đánh lái mạnh hoặc phanh gấp, chắc xe đã lật. Trên xe có 40 khách, số thương vong sẽ rất nhiều"".

** Ba ngày sau khi xảy ra tai nạn với xe cứu hỏa trên cao tốc Pháp Vân, tài xế ôtô Đỗ Hùng Mạnh (38 tuổi, điều khiển ôtô khách Hải Hà) đã xuất viện trở về nhà riêng thôn Mỹ Điền, xã vùng biển Đa Lộc (huyện Hậu Lộc, Thanh Hóa). Dù bị thương nặng ở bàn chân trái, Mạnh vẫn tự di chuyển sinh hoạt trong nhà bằng đôi nạng mà không cần ai phụ giúp. Tinh thần anh đã dần ổn định.

Ở địa phương, hoàn cảnh gia đình thuộc diện khó khăn, Mạnh là lao động chính, lương lái xe hàng tháng vừa đủ phụ giúp cho vợ nuôi 3 con đứa con nhỏ.
https://news.zing.vn/oto-khach-dam-xe-cuu-hoa-tai-xe-ket-o-buong-lai-van-hoi-tham-khach-post828001.html

.S:",114731331886956,108,video
4,2018-03-22 10:25:19.063976,2018-03-21 15:02:56+00:00,23,114731331886956_2171843916175677,181,0,"180 TỶ QUỲNH CÓ ĐƯA CHO THĂNG

Thủ tướng không to hơn luật, nếu lời khai của ông Thăng được chấp nhận thì Nguyễn Tấn Dũng có thể bị khởi tố chứ không phải là Thăng thoát tội. Vấn đề nên làm rõ là sự thực thì Nguyễn Xuân Sơn đưa cho Quỳnh 180 tỷ hay chỉ 20 tỷ như lời khai của Quỳnh.

Trong tù, Sơn khai đưa cho Quỳnh hai giai đoạn: 2009-2010, khi làm TGĐ OJB, Sơn đưa cho Quỳnh khoảng 30-40 tỷ; 2011 - tháng 6/2013, khi làm Phó TGĐ PVN, Sơn nhận từ Thắm khoảng 200 tỷ, Sơn khai, đưa cho Q khoảng 150 tỷ. Tổng cộng khoảng 180 tỷ. Quỳnh là cánh tay mặt của Thăng, số tiền ấy, PVN biết, không phải Quỳnh nhận cho Quỳnh.

Tại phiên tòa OJB ngày 8/3/2017, Quỳnh không chỉ phủ nhận các lời khai của Sơn mà còn tố Sơn vu khống; chỉ khi bị khởi tố tại Toà, Quỳnh mới khai là có nhận từ Sơn 20 tỷ. Đành rằng, buộc tội ai cũng cần phải có chứng cứ vấn đề là tại sao lại thừa nhận lời khai của Quỳnh (trước chối cả sau nhận một phần) mà không thừa nhận lời khai của Sơn. Cho dù phía sau Thăng là Nguyễn Tấn Dũng, Thăng có thể ""vô tư làm trái"" như vậy không.

Trong vụ án này, Thăng chứ không phải Sơn là ""đầu vụ"", điều tra hời hợt, chỉ căn cứ vào lời khai, dồn hết cho Sơn, cũng là bỡn cợt với công lý.

(Fb Truong Huy San)

[K]

https://vnexpress.net/tin-tuc/phap-luat/ong-dinh-la-thang-khai-co-nhan-chi-dao-ve-viec-gop-von-800-ty-3724922.html",114731331886956,1,link
51,2018-03-22 10:25:19.063976,2018-03-21 14:28:23+00:00,78,114731331886956_2171952649498137,511,1,"""một người TRÔNG GIỐNG trưởng Công an xã Ngọc Tố cùng một số thanh niên quay lại nhà anh Hiếu"". TRÔNG GIỐNG thôi mà, thế nên: 
""Việc đình chỉ này mục đích là để xác minh, làm rõ chứ chưa có bất kỳ kết luận chính thức nào cả"", ông Lê Minh Quang - giám đốc công an tỉnh Sóc Trăng - nói.

.S:",114731331886956,1,link
15,2018-03-22 10:25:19.063976,2018-03-21 14:03:14+00:00,75,114731331886956_2171827479510654,236,1,"Vào giờ học, Thày giáo giảng về nguồn gốc loài người : 
- Theo Kinh Thánh thì Thượng đế sinh ra loài người. 

 Một học sinh giơ tay xin phản biện : 
- Thưa thày : theo anh trai em học ở viện triết học nói là loài người tiến hoá từ khỉ ạ. 
  Thày : đúng rồi, Thượng đế sinh ra loài Người và bọn tuyên giáo tiến hoá từ khỉ em ạ. 

(Fb Le Van Dung)

Mion.",114731331886956,0,photo
113,2018-03-22 10:25:19.063976,2018-03-21 13:32:32+00:00,420,114731331886956_2171793676180701,1393,6,"* Thế này gọi là nhà nước và nhân dân cùng làm :)

.S:",114731331886956,8,link
1,2018-03-22 10:25:19.063976,2018-03-21 13:04:18+00:00,31,114731331886956_2171784366181632,272,3,"TRIỆU TẬP NGUYỄN TẤN DŨNG - TẠI SAO KHÔNG?

Vụ 800 tỷ Oceanbank đang xử. Khi Đinh La Thăng khai vai trò của cựu Thủ tướng Nguyễn Tấn Dũng liên quan đến sự chỉ đạo, đồng ý để PVN bưng một núi tiền sang “gửi” Oceanbank, nhưng thấy hội đồng xét xử (HĐXX) bỏ qua, không triệu tập ông Dũng. 

Toà cho qua. Nhưng tôi nghĩ, ở quyền lợi bị cáo, Đinh La Thăng và các bị cáo khác nên yêu cầu triệu tập ông Dũng ra toà đối chất. Tại sao không?

Và một khi đã có yêu cầu từ bị cáo, thì toà phải triệu tập. Phải xem đây là nguyên tắc bắt buộc, không được từ chối. 

Trước toà, HĐXX phải triệu tập nhân chứng, người bị hại, hoặc các cá nhân liên quan khác theo yêu cầu của bị cáo. Không thể vin cớ “không cần thiết” (theo quan điểm của HĐXX) để từ chối yêu cầu triệu tập. HĐXX cho rằng “không cần thiết”, nhưng bị cáo lại cho rằng “cần thiết”, để bảo vệ quyền và lợi ích hợp pháp cho bị cáo trong khi xét xử, thì HĐXX không có quyền từ chối. 

Sẽ là sai phạm, bất công lớn khi HĐXX tự coi việc triệu tập là quyền của toà, chứ không phải quyền của bị cáo.

Rất nhiều, nếu không muốn nói là đa phần các vụ án (đặc biệt án chính trị), HĐXX đều từ chối các yêu cầu triệu tập của bị cáo.

Ở vụ án của tôi trước đây, không chỉ yêu cầu tại toà, trước cả hai phiên xét xử (sơ và phúc thẩm), tôi đều có đơn yêu cầu triệu tập các cá nhân liên quan (được cáo trạng xem là đối tượng “bị hại” trong vụ án) gồm: Nguyễn Phú Trọng, Trương Tấn Sang, Nguyễn Tấn Dũng, Nguyễn Minh Triết, Nông Đức Mạnh... Đặc biệt với trường hợp Nguyễn Tấn Dũng, tôi yêu cầu “nếu triệu tập không đến thì phải dẫn giải”. 
Nhưng đã không “đối tượng bị hại” nào được triệu tập, không “người bị hại” nào được dẫn giải tới toà. 

Xét xử một bị cáo về hành vi “xâm hại” đến quyền, lợi ích hợp pháp của người khác, mà không có sự đối chất với đối tượng “bị hại”, không xác định được ai là người bị hại.

Đến giờ, tôi vẫn tin rằng, không ai trong số họ (cả ông Nguyễn Tấn Dũng) dám cho rằng những bài viết của tôi là “xâm hại, bôi nhọ"", làm giảm ""uy tín chính trị” của họ. Và thật sự, nếu triệu tập họ đến toà, nếu cho đối chất sòng phẳng, công tâm, thì tôi xử họ chứ làm sao họ xử được tôi.

Nguyên tắc tranh tụng trước toà, không có sự đối chất này, coi như phiến diện, một chiều, dễ mắc oan sai.
Trở lại vụ đại án đang xử. Đinh La Thăng, và các bị cáo khác nên yêu cầu toà triệu tập cựu Thủ tướng Nguyễn Tấn Dũng. Phải ý thức rằng đó là quyền đương nhiên của bị cáo. 

Các thẩm phán chủ toạ phiên toà, cũng nên trưởng thành hơn trong nhận thức để hiểu rằng: Triệu tập, không chỉ là quyền của toà án, cơ quan điều tra, công tố, mà còn phải được xem là quyền của bị cáo. Tước bỏ quyền này là tước bỏ nguyên tắc công bằng trong tranh tụng, xét xử, là xâm hại đến quyền và lợi ích hợp pháp của bị cáo.

Nhận thức vậy, hiểu được vậy, thì Nguyễn Tấn Dũng hay bố, tổ, tông ti thằng X cũng phải triệu đến toà.
Nhận thức vậy, xử vậy, thì khối kẻ đã vào tù thay tôi.

Nhận thức vậy, xử vậy, thì trước toà hôm nay, sẽ không chỉ là Đinh La Thăng.

(Fb Trương Duy Nhất)

- http://truongduynhat.org/trieu-tap-nguyen-tan-dung-tai-sao-khong/

[K]",114731331886956,0,photo
560,2018-03-22 10:25:19.063976,2018-03-21 12:27:53+00:00,949,114731331886956_2171784689514933,3018,5,"* Lãnh đạo CSGT tp HCM vẫn trơ trẽn bao che cho cán bộ của mình và đổ lỗi cho tài xế.

.S:",114731331886956,33,link
345,2018-03-22 10:25:19.063976,2018-03-21 11:56:23+00:00,138,114731331886956_2171757426184326,1246,2,"* Mạng người Việt rất rẻ, nhất là khi công an trả giá.

.S:",114731331886956,23,link
1,2018-03-22 10:25:19.063976,2018-03-21 10:07:56+00:00,25,114731331886956_2171606976199371,559,2,"* CHIẾC MŨ CHÍNH TRỊ

Nếu nói đến chụp mũ chính trị thì phải nói đến chính hệ thống quyền lực khi họ sẵn sàng quy cho những người có quan điểm khác biệt và bất đồng chính kiến, thậm chí thực hiện quyền hiến định là biểu tình, ký các thư kiến nghị phản đối nhà nước là những thành phần phản động, có tư tưởng cực đoan, luôn với mục đích nhằm chống phá chính quyền, lợi dụng các sự kiện để kích động quần chúng nhân dân và làm giảm uy tín cũng như vai trò của lãnh đạo, câu kết với các tổ chức thù địch nước ngoài gây chia rẽ đoàn kết dân tộc. Vân vân và vân vân.

Nếu một ai đó đưa ra các lập luận về học thuật (triết học, chính trị, lịch sử hoặc xã hội học) để phê phán chính quyền, phê phán chủ thuyết được dùng làm chỉ dẫn duy nhất định hướng cho điều hành đất nước, thì y như rằng những người này sẽ gặp phải muôn vàn những sự quy chụp hết sức nặng nề và bị quy kết là những thành phần nguy hiểm và có tư tưởng phản động, đi ngược lại lợi ích nhân dân.

Nếu một ai đó muốn đứng ra tranh luận về chủ nghĩa xã hội, chủ nghĩa cộng sản của Marx và Lenin đối với hệ thống đang áp dụng nó mà sẽ được đáp lại bằng những lý lẽ học thuật và với vị thế hoàn toàn công bằng trong tranh luận từ phía chính quyền thì nó mới thực sự xứng đáng về tầm vóc để dẫn dắt cũng như cho việc nắm giữ quyền lực và quản lý quốc gia.

Chỉ có những lập luận chính trị để tranh luận về những vấn đề của chính trị mới có giá trị và đủ sức thuyết phục, chứ không phải bằng việc chỉ chăm chăm sử dụng quyền lực và tuyên truyền có tính áp đặt từ một phía mà sẵn sàng chụp mũ những người ngoài hệ thống nhằm tước bỏ mọi cuộc tranh luận từ trong trứng nước.

Thế giới sản sinh ra vô vàn các học thuyết chính trị, triết học và học thuyết xã hội, là do nó đã được dựa trên cơ sở của việc tôn trọng sự tự do tư duy, tự do tư tưởng, tự do học thuật và tự do tranh luận một cách công bằng nhưng đến cùng (thấu triệt) mọi vấn đề, chứ không phải là nhất mực tránh né mọi cuộc tranh luận đối với toàn bộ xã hội và coi đó là chân lý hiển nhiên.

Luật sư Lê Luân 
.S:",114731331886956,0,link
3,2018-03-22 10:25:19.063976,2018-03-21 10:00:40+00:00,30,114731331886956_2171519906208078,246,3,"Chiến dịch ""đả hổ, diệt ruồi"" cuối cùng đã phơi bày mục đích cá nhân của ông Tập Cận Bình là trở thành Hoàng đế cộng sản mới. Chống tham nhũng chỉ là cái cớ.

Nhiều người lập tức nghĩ rằng ông Nguyễn Phú Trọng sẽ sao chép họ Tập bằng cách thâu tóm hai chức vụ Tổng Bí thư đảng và Chủ tịch nước, rồi sửa hiến pháp để tại chức suốt đời.

Sở dĩ người ta dễ dàng suy diễn như thế vì cho rằng chiến dịch chống tham nhũng của ông Trọng là phiên bản Việt của ""đả hổ, diệt ruồi"". Trước đây tôi cũng nghĩ vậy.

Thật ra, giới hạn của ông Trọng không phải là nhiệm kỳ, mà là tuổi tác. Nhiệm kỳ có thể sửa đổi bằng một phiên họp quốc hội, tuổi tác thì vô phương. Hơn ai hết ông Trọng hiểu rõ điều này.

Bắt chước họ Tập sửa đổi hiến pháp để lưu nhiệm suốt đời, khác nào dọn sẵn mâm cỗ cho thằng khác xơi? Trong toan tính của mình, chắc chắn ông Trọng không làm vậy. Thay vào đó, hết nhiệm kỳ, ông lui vào hậu trường làm Thái thượng hoàng nhiếp chính, như thế khôn ngoan hơn.

Do đó, nếu họ Tập chống tham nhũng vì mục đích cá nhân, tôi tin ông Trọng không giống vậy, bởi giới hạn tuổi tác nói trên. Vậy ông Trọng chống tham nhũng vì mục đích gì?

Đọc kỹ nhiều phát biểu của ông, tôi nhận ra niềm tin làm trong sạch đảng để củng cố vị thế cầm quyền của nó thật sự có nơi ông Trọng phần nào đó. 

Tất nhiên, đối với những người quan sát thời cuộc, niềm tin ấy ngây thơ, vì đảng của ông ngày nay như tấm áo rách tan nát, khó lòng vá lành lại, nói chi đến cầm quyền lâu dài.

Tuy nhiên, không tính đến niềm tin ngây thơ đó và thực tâm chống tham nhũng của ông Trọng, chúng ta có thể đánh giá và tiên liệu thiếu sót về thời cuộc hiện nay ở Việt Nam.

(Ls Lê Công Định)

[K]",114731331886956,0,photo
0,2018-03-22 10:25:19.063976,2018-03-21 08:30:20+00:00,178,114731331886956_2171518066208262,428,9,"Gắt...quá gắt 😅😅

[Sky]",114731331886956,1,photo
0,2018-03-22 10:25:19.063976,2018-03-21 07:01:51+00:00,10,114731331886956_2171377746222294,247,7,"Yêu nước không đồng nghĩa với yêu Nazi

Trong thời gian Hitler thống trị nước Đức, cả nước Đức chìm trong bạo lực và dối trá. Hitler đã dùng cỗ máy truyền thông nhà nước tuyên truyền làm cho tư duy đa số người dân chìm trong u mê, còn những người yêu nước chân chính thì bị cho là “phần tử phản động”.

Để bảo vệ quyền lực độc tài, Hitler đã áp dụng hai thủ đoạn: dùng lực lượng Gestapo (mật vụ) theo dõi nhất cử nhất động của dân chúng, chỉ cần phát hiện ai đó “có dấu hiệu khác thường” là người đó sẽ lập tức bị tống vào nhà lao, thậm chí không ít người bị hành hình bí mật; một thủ đoạn khác là Hitler dùng cỗ máy quốc gia, đặc biệt là bộ máy truyền thông quảng bá “tư tưởng Hitler”, đẩy mạnh đưa thông tin giả mạo nhằm tẩy não nhân dân.

1. Lẫn lộn khái niệm “Quốc gia” và “đảng Quốc xã” (Nazi)

Đa số dân chúng Đức bị tẩy não nên tưởng rằng: Không có Nazi thì không có sự tồn tại của nước Đức, sự phát triển của nước Đức cần nhờ vào sự thống trị của Nazi. Thậm chí nhiều người ngộ nhận không có Nazi thống trị thì nước Đức sẽ rối loạn. Thực tế, nước Đức không vì Nazi mà được hùng cường, ngược lại còn bị cuốn vào Thế chiến thứ Hai. Sau Thế chiến thứ Hai, Tây Đức không nằm trong kiểm soát của Nazi đã nhanh chóng đạt được trạng thái ổn định, kinh tế phát đạt, nhân dân hạnh phúc.

2. Không nhận rõ ai thực sự nuôi sống ai

Cho dù trong thời gian cai trị nước Đức, Hitler đã thực hiện nhiều mục tiêu kinh tế, tưởng như kinh tế nước Đức phát triển được là nhờ cải cách của Hitler, thực tế là tài sản của nhân dân Đức bị bào mòn rất nhiều. Để đảm bảo cuộc sống xa xỉ của bản thân và tình nhân, để duy trì hoạt động của lực lượng Gestapo hùng hậu thì Hitler không có cách nào khác là phải vơ vét tài sản của nhân dân.

Vì trước khi Hitler lên cầm quyền vừa đúng dịp nền kinh tế nước Đức đi xuống, ông ta đã tóm chặt cơ hội qua nắm bắt được tâm lý người dân sợ thất nghiệp, đã đẩy mạnh phát triển công nghiệp quân sự, lợi dụng lao động giá rẻ giúp ông ta kiếm được bộn tiền. Nhưng người dân Đức tội nghiệp cứ tưởng rằng Hitler và đảng Quốc xã đã thay đổi cuộc sống của họ, vì thế có thiện cảm với ông ta, họ không ý thức được cuộc sống của họ tồn tại là nhờ vào chính sức lao động khổ nhọc của họ. Trái lại, chính Hitler và lực lượng Gestapo hùng hậu giám sát người dân nhờ ăn bám vào sức lao động cực khổ của người dân Đức mới có thể sống được.

3. Nhận kẻ thù làm bạn

Dưới trò tẩy não của Hitler, dân chúng Đức xem Mussolini (Thủ tướng độc tài cai trị phát xít Ý) là “bạn tốt nhất của người Đức”, đa số người dân Đức khi đó nghĩ rằng, ngoài nước Ý, các nước khác đều là “thế lực thù địch thèm muốn nước Đức”, nhưng chính “người bạn tốt nhất” đã làm tăng thêm bi kịch của nước Đức.
 
4. Lính gác khắp nơi

Dưới giám sát theo dõi vô cùng kín kẽ của hệ thống Gestapo, cho dù nhiều người dân Đức có trái ý với Nazi cũng không dám lên tiếng. Vì an toàn của bản thân, mọi người dân đều sống trong cảnh giác ai cũng có thể là Gestapo, thậm chí ngay cả giữa hai người bạn thân thiết cũng luôn phải dè chừng nhau.

5. Người yêu nước thật sự lại trở thành cái gai trong mắt nhân dân

Dưới thời Hitler cũng có nhiều nhân sĩ yêu nước với trí tuệ thông sáng, họ dám phản đối cỗ máy nhà nước độc tài thực hiện chính sách ngu dân, nhưng họ bị Gestapo vu khống là “giặc bán nước”. Từ đây, những người yêu nước đích thực lại bị dân chúng căm ghét, bị cho là phần tử “nguy hiểm cho ổn định quốc gia”, mãi đến khi kết thúc Thế chiến thứ Hai khi người dân Đức nhìn lại lịch sử mới ngộ ra chân lý “yêu nước không có nghĩa là yêu Nazi, yêu nước thực sự là phải biết bảo vệ quốc gia không để cho Nazi tùy tiện thao túng, phải lấy bảo vệ quyền lợi của nhân dân làm gốc”.

Nhân dân Đức bị lừa dối khiến cả nước Đức chìm trong thảm cảnh. Sự tồn tại của Nazi chính là nguyên do mấu chốt làm hại nước Đức. Khi nước Đức không còn Nazi mới là lúc cuộc sống của nhân dân thực sự có mùa xuân, thu nhập quốc dân tăng cao, đời sống quốc dân ngày càng tươi sáng hơn, nước Đức mới trở thành cường quốc của thế giới.

(Nguyễn Đoàn)

[K]

http://trithucvn.net/the-gioi/yeu-nuoc-khong-dong-nghia-voi-yeu-nazi.html",114731331886956,1,photo
